PaymentID,CustomerID,Amount,PaymentDate,PaymentMethod,PaymentStatus,LatePaymentFlag
592,2642,699,2024-09-24,NetBanking,Success,0
593,1915,699,2025-03-13,NetBanking,Failed,0
594,9906,399,2024-03-12,NetBanking,Success,0
595,7526,199,2025-09-08,NetBanking,Success,0
596,7860,699,2024-09-24,Card,Success,0
597,8989,699,2024-02-15,UPI,Success,0
598,6652,399,2024-06-07,Wallet,Success,0
599,7587,699,2025-05-17,NetBanking,Success,0
600,3454,399,2025-05-18,Card,Success,0
601,4003,199,2024-10-16,UPI,Success,1
602,5650,399,2025-08-19,Card,Success,0
603,4578,199,2025-06-05,Wallet,Success,0
604,1108,699,2025-07-22,NetBanking,Success,1
605,9725,699,2025-07-28,NetBanking,Success,0
606,1714,399,2024-11-11,Wallet,Success,0
607,882,399,2025-05-27,Card,Success,0
608,1843,199,2024-02-20,Card,Success,0
609,7665,399,2024-05-21,Card,Success,0
610,2082,699,2025-12-17,NetBanking,Success,1
611,6263,699,2026-02-02,UPI,Success,0
612,4922,199,2024-12-13,UPI,Success,0
613,6922,699,2025-11-05,Wallet,Success,0
614,2713,399,2025-04-12,Wallet,Success,0
615,2097,399,2025-11-15,Card,Failed,0
616,9534,399,2025-05-05,UPI,Success,0
617,1035,699,2025-09-29,UPI,Success,0
618,7978,399,2024-03-01,UPI,Success,0
619,5036,699,2024-12-05,Card,Success,1
620,2665,399,2025-05-05,NetBanking,Success,0
621,4802,699,2026-01-24,NetBanking,Success,0
622,6192,699,2025-08-23,NetBanking,Success,0
623,4743,199,2025-03-18,UPI,Success,0
624,1120,199,2024-03-14,UPI,Success,0
625,951,199,2024-03-02,UPI,Failed,0
626,7411,699,2025-05-02,Wallet,Failed,0
627,8385,699,2025-02-10,Card,Failed,0
628,5997,399,2025-03-05,Card,Success,0
629,1805,399,2024-06-16,NetBanking,Failed,0
630,2026,199,2024-04-30,NetBanking,Success,0
631,3159,199,2025-06-14,UPI,Failed,0
632,2303,199,2024-04-25,UPI,Success,0
633,7865,199,2024-06-26,NetBanking,Success,0
634,5837,399,2025-01-11,UPI,Success,0
635,7335,699,2025-01-25,UPI,Success,0
636,4215,399,2025-05-04,Card,Success,0
637,7936,399,2024-11-05,NetBanking,Success,0
638,3480,699,2026-01-14,Wallet,Failed,0
639,5512,699,2025-08-05,UPI,Success,0
640,9012,399,2024-04-19,NetBanking,Failed,0
641,7928,199,2025-11-17,NetBanking,Success,0
642,2730,399,2025-05-06,Wallet,Success,1
643,899,199,2025-04-22,Wallet,Success,0
644,8066,699,2025-04-29,UPI,Success,0
645,8013,399,2025-04-07,NetBanking,Success,0
646,4679,699,2025-08-28,Wallet,Success,0
647,6692,699,2025-06-18,Wallet,Success,0
648,7223,399,2024-10-05,Wallet,Success,0
649,2785,399,2024-05-17,UPI,Success,0
650,2422,699,2024-07-18,Wallet,Success,0
651,5852,699,2025-02-14,Card,Success,0
652,529,199,2024-11-17,UPI,Success,0
653,3471,699,2024-06-22,Card,Success,0
654,5318,199,2025-04-16,NetBanking,Success,0
655,7850,699,2025-11-23,Wallet,Success,0
656,9697,399,2025-09-09,Card,Success,0
657,9134,399,2024-06-27,UPI,Success,0
658,7146,399,2024-09-28,Card,Success,0
659,6112,199,2024-08-28,Card,Success,0
660,7101,699,2024-12-29,Card,Success,0
661,1333,199,2025-04-22,Wallet,Success,0
662,228,699,2024-03-29,UPI,Success,0
663,7357,699,2025-07-14,UPI,Success,0
664,7689,699,2024-02-16,Wallet,Success,0
665,3594,699,2026-01-01,Wallet,Success,0
666,1566,699,2025-06-28,Card,Success,0
667,4068,699,2024-12-01,Wallet,Success,0
668,8455,199,2025-06-14,Card,Success,0
669,6034,699,2025-07-10,Card,Success,0
670,5545,199,2024-06-07,UPI,Success,0
671,3420,399,2025-12-29,UPI,Success,0
672,2155,399,2024-03-04,Wallet,Failed,1
673,5246,199,2024-05-06,NetBanking,Success,0
674,3616,199,2025-06-18,UPI,Success,1
675,897,199,2024-03-14,Card,Failed,0
676,2417,199,2025-03-28,Card,Success,1
677,158,699,2025-05-07,Card,Success,0
678,8809,199,2025-05-31,NetBanking,Success,0
679,1358,399,2025-03-31,NetBanking,Success,0
680,28,699,2025-01-28,Card,Success,0
681,3425,199,2025-11-25,Card,Success,0
682,9448,699,2025-01-24,Wallet,Success,0
683,4807,399,2024-09-22,UPI,Success,0
684,1964,399,2025-11-29,NetBanking,Success,1
685,8441,399,2024-03-29,NetBanking,Success,0
686,4256,399,2026-02-02,NetBanking,Success,0
687,9317,699,2025-08-07,NetBanking,Success,0
688,1717,699,2025-07-26,NetBanking,Success,0
689,9833,199,2024-03-21,NetBanking,Success,0
690,5603,399,2025-07-28,Card,Success,0
691,4036,399,2025-07-25,Wallet,Success,0
692,9277,699,2025-07-22,Card,Success,0
693,4367,199,2024-05-17,Card,Failed,0
694,2529,699,2025-01-17,UPI,Success,0
695,7872,399,2025-07-06,NetBanking,Success,0
696,233,699,2025-07-28,Card,Failed,1
697,7655,199,2025-07-28,NetBanking,Success,0
698,284,399,2026-01-10,Wallet,Failed,0
699,8947,199,2025-06-13,Wallet,Success,1
700,774,699,2025-04-03,Card,Success,0
701,8137,399,2024-04-11,Wallet,Success,0
702,7356,699,2026-01-24,NetBanking,Success,1
703,9437,399,2026-02-06,Card,Success,0
704,2801,699,2024-07-12,NetBanking,Success,0
705,5899,399,2025-12-07,Wallet,Success,0
706,4461,699,2024-04-14,UPI,Success,0
707,2126,699,2025-07-21,Wallet,Success,0
708,9034,699,2025-07-23,Wallet,Success,0
709,8315,199,2025-05-22,NetBanking,Success,1
710,6409,199,2024-12-24,NetBanking,Success,0
711,7966,199,2024-07-05,NetBanking,Success,0
712,9124,699,2025-11-25,NetBanking,Failed,0
713,4130,699,2025-04-27,UPI,Success,0
714,9835,399,2024-10-23,UPI,Success,0
715,2828,399,2024-04-03,Wallet,Failed,0
716,1590,399,2025-12-01,Wallet,Success,0
717,937,399,2024-11-24,UPI,Success,0
718,4196,199,2024-07-06,Card,Success,0
719,3144,699,2025-10-22,NetBanking,Success,1
720,5564,399,2025-01-24,Wallet,Success,1
721,7690,199,2025-08-04,Wallet,Success,0
722,6405,399,2024-12-07,Card,Success,0
723,6194,699,2025-07-02,NetBanking,Success,0
724,5445,199,2025-10-30,Card,Success,1
725,3561,199,2024-07-18,NetBanking,Success,0
726,1856,699,2024-11-07,Card,Success,0
727,5464,399,2025-06-11,NetBanking,Success,0
728,5365,399,2026-01-07,Wallet,Success,0
729,8917,699,2025-05-16,UPI,Failed,0
730,4290,399,2026-02-03,Wallet,Success,1
731,2754,699,2026-01-10,Wallet,Success,1
732,8924,399,2025-06-16,UPI,Success,0
733,5524,699,2025-12-12,UPI,Success,0
734,8155,199,2025-08-17,UPI,Success,0
735,775,199,2024-11-23,Card,Failed,0
736,7125,399,2025-01-18,Wallet,Success,0
737,3220,399,2024-08-01,NetBanking,Success,0
738,748,399,2024-08-24,Card,Success,1
739,2062,399,2026-01-12,NetBanking,Success,0
740,1986,699,2025-07-27,Wallet,Success,0
741,5050,399,2024-03-01,NetBanking,Success,0
742,2346,199,2025-06-03,Wallet,Success,0
743,5320,199,2025-04-27,UPI,Success,1
744,7980,399,2024-08-29,NetBanking,Success,0
745,2455,399,2025-09-29,Card,Success,0
746,6879,199,2024-05-23,Card,Success,0
747,5948,699,2024-12-11,NetBanking,Success,0
748,9751,699,2025-05-05,NetBanking,Failed,0
749,8800,699,2024-10-06,Wallet,Success,0
750,2917,399,2024-06-19,UPI,Success,0
751,3185,699,2025-09-14,UPI,Success,1
752,3791,699,2024-07-17,Card,Success,0
753,2346,199,2024-12-26,Wallet,Success,0
754,2543,399,2024-10-05,Wallet,Success,0
755,9,699,2025-04-18,UPI,Success,0
756,5562,199,2024-04-15,NetBanking,Success,0
757,8004,399,2024-03-17,Card,Success,0
758,5144,399,2024-02-26,Card,Success,0
759,8766,399,2025-12-28,Card,Success,1
760,8951,199,2024-04-04,Card,Success,0
761,7211,699,2025-06-30,NetBanking,Success,1
762,6332,199,2025-05-28,UPI,Success,0
763,1583,699,2024-07-01,Card,Success,0
764,5373,399,2025-01-15,NetBanking,Success,0
765,6565,399,2024-08-23,Card,Success,1
766,3255,199,2024-02-23,Card,Failed,1
767,3640,199,2025-01-28,UPI,Success,0
768,3276,399,2025-02-01,NetBanking,Success,0
769,3696,399,2025-08-18,NetBanking,Success,0
770,8442,199,2024-04-25,Card,Success,0
771,5158,699,2024-05-11,Card,Success,0
772,1648,399,2024-07-18,NetBanking,Failed,0
773,3799,699,2024-06-26,NetBanking,Success,0
774,4995,199,2025-06-08,UPI,Success,0
775,3051,199,2024-02-15,Wallet,Success,0
776,9842,699,2025-08-24,UPI,Success,0
777,3265,199,2024-06-23,UPI,Success,0
778,8682,399,2025-09-16,NetBanking,Success,1
779,2458,699,2025-02-14,Card,Success,0
780,5950,199,2025-07-27,UPI,Success,0
781,1051,399,2024-04-04,UPI,Success,0
782,9693,199,2024-07-11,Wallet,Success,1
783,677,199,2024-06-19,NetBanking,Success,0
784,6270,199,2026-01-30,UPI,Success,0
785,5703,199,2025-04-28,UPI,Success,1
786,3185,699,2025-12-01,Card,Success,0
787,9540,699,2025-12-21,Card,Success,0
788,9053,199,2025-04-05,UPI,Success,0
789,9751,399,2025-02-22,NetBanking,Success,0
790,9892,399,2025-02-12,NetBanking,Success,0
791,1563,699,2024-07-22,NetBanking,Success,0
792,3502,199,2025-02-11,Wallet,Failed,0
793,7818,199,2025-12-10,Wallet,Success,0
794,5018,399,2025-01-27,Wallet,Success,0
795,3519,199,2024-06-22,Card,Failed,0
796,7741,199,2024-11-11,UPI,Success,0
797,2803,699,2025-04-27,Card,Success,0
798,9153,199,2026-01-05,NetBanking,Success,0
799,3220,399,2024-12-10,NetBanking,Success,0
800,5134,399,2024-12-30,Wallet,Success,0
801,90,399,2025-07-29,UPI,Success,0
802,686,399,2024-04-21,NetBanking,Success,0
803,1962,699,2024-09-02,Card,Success,0
804,9880,399,2026-02-01,UPI,Success,0
805,5430,199,2026-01-30,Wallet,Failed,0
806,8844,399,2024-11-03,NetBanking,Success,0
807,950,199,2024-07-08,NetBanking,Success,0
808,5104,699,2025-09-05,Wallet,Success,0
809,7663,699,2024-10-08,UPI,Success,0
810,2866,699,2024-05-26,Card,Success,0
811,2137,699,2024-03-10,NetBanking,Success,0
812,5841,399,2025-08-30,Wallet,Success,0
813,433,199,2025-03-18,Wallet,Success,0
814,7512,699,2025-12-24,Card,Success,0
815,4577,399,2024-12-28,Wallet,Failed,1
816,2066,199,2025-09-17,Card,Success,0
817,6942,199,2024-11-28,Card,Success,0
818,3176,399,2025-08-09,Wallet,Success,0
819,5314,699,2024-02-13,NetBanking,Success,0
820,9602,399,2024-04-10,Card,Success,0
821,974,699,2025-09-16,NetBanking,Success,0
822,511,699,2024-03-23,NetBanking,Success,0
823,3072,199,2025-11-15,NetBanking,Success,0
824,4122,199,2025-07-01,Card,Success,0
825,429,199,2024-02-26,Wallet,Success,0
826,1924,199,2025-11-12,NetBanking,Success,0
827,405,399,2025-11-20,Wallet,Success,0
828,8270,399,2025-10-02,Card,Success,1
829,2736,199,2025-07-21,UPI,Success,0
830,921,699,2024-04-22,Card,Failed,0
831,6415,699,2025-11-25,UPI,Success,0
832,7214,699,2024-04-20,Card,Success,0
833,157,199,2025-05-25,Wallet,Success,0
834,7584,399,2024-08-18,UPI,Success,0
835,2207,399,2024-02-28,Card,Success,0
836,6543,699,2024-09-20,NetBanking,Success,0
837,1471,699,2025-04-07,Card,Success,1
838,2348,699,2024-06-19,NetBanking,Success,0
839,3440,399,2024-09-24,Card,Success,0
840,4765,699,2025-11-25,Card,Success,0
841,1369,399,2025-09-11,UPI,Success,0
842,8118,699,2024-02-25,Card,Success,0
843,5653,699,2026-01-05,NetBanking,Success,0
844,3896,699,2025-06-19,UPI,Success,0
845,4360,199,2024-09-02,NetBanking,Success,0
846,3610,399,2026-01-05,NetBanking,Success,1
847,8132,699,2025-05-05,NetBanking,Success,0
848,7813,199,2024-12-17,UPI,Success,0
849,7569,699,2024-03-28,UPI,Success,0
850,8772,699,2025-06-29,Card,Success,0
851,440,699,2025-09-15,Card,Success,0
852,9038,699,2025-03-12,UPI,Success,0
853,984,199,2025-04-24,NetBanking,Success,0
854,3361,399,2024-04-21,Card,Success,0
855,3855,699,2025-09-30,NetBanking,Success,0
856,6508,399,2025-02-08,UPI,Success,0
857,2566,399,2025-09-11,NetBanking,Success,0
858,7611,399,2025-08-11,UPI,Success,0
859,1643,399,2024-07-31,NetBanking,Success,1
860,167,399,2025-12-01,Card,Success,0
861,7214,699,2025-07-22,NetBanking,Success,0
862,4384,399,2025-06-30,Wallet,Failed,0
863,9584,199,2024-04-27,UPI,Success,0
864,8244,399,2025-02-03,NetBanking,Success,0
865,1447,399,2024-07-23,Card,Success,0
866,8430,699,2024-08-24,Card,Failed,0
867,8650,199,2025-08-25,Wallet,Success,0
868,3910,399,2024-05-02,Wallet,Success,0
869,7834,399,2024-11-14,Wallet,Success,0
870,8826,199,2024-04-22,Wallet,Success,0
871,4716,199,2025-07-18,NetBanking,Success,0
872,3528,699,2024-08-27,NetBanking,Success,0
873,3032,699,2024-07-25,UPI,Success,0
874,2830,199,2025-11-30,Card,Success,0
875,3369,399,2024-09-02,NetBanking,Success,0
876,4619,699,2024-04-11,UPI,Success,0
877,8042,199,2025-05-22,Wallet,Success,0
878,2153,199,2025-04-12,UPI,Failed,0
879,3976,699,2025-08-03,NetBanking,Success,1
880,8435,199,2025-09-25,UPI,Success,0
881,7055,199,2025-11-15,Card,Success,0
882,9404,199,2026-01-27,UPI,Success,1
883,2359,199,2024-10-22,Card,Success,0
884,2266,399,2025-03-06,Wallet,Success,1
885,2341,199,2026-01-01,NetBanking,Failed,0
886,3215,699,2025-12-05,NetBanking,Success,1
887,3782,699,2025-02-25,Card,Success,0
888,272,199,2024-11-09,Wallet,Success,0
889,2085,699,2025-09-24,Wallet,Success,0
890,2468,199,2025-05-05,Wallet,Success,0
891,2149,699,2024-08-22,UPI,Success,0
892,2215,199,2025-04-04,Wallet,Failed,0
893,1158,699,2024-10-26,UPI,Success,0
894,5798,199,2024-08-10,Wallet,Success,0
895,122,699,2024-05-01,Wallet,Failed,0
896,3513,699,2026-01-06,Card,Failed,0
897,5377,199,2024-05-21,UPI,Failed,0
898,7045,699,2025-10-09,Card,Success,0
899,7747,699,2024-02-11,UPI,Success,0
900,3235,199,2025-01-30,Card,Success,0
901,5356,699,2024-03-10,NetBanking,Success,0
902,4314,399,2025-09-10,NetBanking,Success,0
903,82,199,2025-02-15,Wallet,Failed,0
904,496,399,2024-06-28,Wallet,Success,0
905,1033,399,2024-09-19,UPI,Success,1
906,4714,199,2025-02-27,UPI,Success,0
907,2431,699,2025-04-09,Wallet,Success,0
908,3230,699,2024-02-15,UPI,Success,0
909,8112,699,2024-04-04,UPI,Success,0
910,6089,199,2024-05-20,Wallet,Success,0
911,4391,699,2024-07-23,UPI,Failed,0
912,9054,399,2024-03-15,NetBanking,Success,0
913,4559,399,2025-01-21,Wallet,Success,0
914,6067,699,2025-03-30,NetBanking,Success,1
915,1765,199,2025-07-16,UPI,Failed,0
916,9970,699,2025-04-06,UPI,Success,1
917,9829,199,2025-08-15,NetBanking,Success,0
918,4983,199,2025-09-01,Wallet,Success,0
919,2593,399,2025-02-24,NetBanking,Success,0
920,5506,199,2024-04-12,NetBanking,Success,0
921,8409,199,2024-04-11,Wallet,Success,0
922,1298,399,2025-06-23,UPI,Success,0
923,1124,199,2025-11-06,Wallet,Success,0
924,1083,399,2026-02-01,NetBanking,Success,0
925,1538,399,2025-10-11,UPI,Success,0
926,216,199,2024-10-16,UPI,Success,0
927,3642,199,2024-11-12,Wallet,Success,0
928,5786,399,2025-09-16,Wallet,Failed,0
929,5940,399,2025-06-28,NetBanking,Success,1
930,9741,399,2025-02-28,Card,Success,0
931,8706,399,2025-04-26,NetBanking,Success,0
932,1715,199,2025-09-15,Wallet,Success,0
933,9484,199,2025-06-03,NetBanking,Success,0
934,6500,699,2025-07-14,Wallet,Success,0
935,6631,199,2024-05-20,Card,Success,0
936,3399,399,2026-01-12,Wallet,Failed,0
937,9320,199,2025-12-20,UPI,Failed,0
938,4572,199,2024-02-21,Wallet,Success,0
939,6478,199,2025-03-28,NetBanking,Success,0
940,8685,399,2024-10-20,NetBanking,Success,0
941,3463,199,2024-12-15,Card,Success,0
942,1240,399,2024-07-26,Wallet,Success,0
943,1056,199,2025-09-09,Card,Success,0
944,6053,699,2025-05-21,UPI,Success,0
945,1684,199,2024-08-14,Card,Success,0
946,428,699,2025-10-21,UPI,Success,0
947,2514,399,2024-06-21,Card,Failed,0
948,5126,399,2025-08-30,UPI,Success,0
949,4806,399,2025-04-06,Card,Success,0
950,4701,199,2024-05-02,NetBanking,Success,0
951,429,399,2025-09-17,Wallet,Success,0
952,5191,199,2025-08-14,UPI,Success,0
953,751,699,2026-01-02,Card,Success,0
954,9184,199,2025-06-03,Card,Success,0
955,8966,399,2025-02-21,Wallet,Success,1
956,3657,399,2024-05-20,UPI,Success,0
957,4666,399,2024-08-10,NetBanking,Success,0
958,4656,199,2024-12-06,NetBanking,Success,1
959,6509,399,2026-01-18,Wallet,Success,0
960,3262,399,2025-12-10,Card,Success,1
961,5486,399,2026-01-08,Wallet,Success,0
962,8630,699,2025-06-03,UPI,Success,0
963,3269,699,2024-03-31,Wallet,Success,0
964,453,699,2025-05-29,Wallet,Success,0
965,6082,199,2025-06-23,UPI,Success,0
966,3366,199,2024-09-06,Card,Success,0
967,2467,199,2025-01-23,Wallet,Success,1
968,5603,199,2025-05-03,NetBanking,Success,0
969,856,699,2025-08-31,Card,Success,1
970,4830,199,2025-10-02,Wallet,Success,0
971,2329,399,2024-12-24,UPI,Failed,0
972,3195,699,2025-07-07,NetBanking,Success,0
973,3963,399,2026-02-08,UPI,Success,0
974,3724,199,2025-07-18,Wallet,Success,0
975,4841,199,2025-08-19,Card,Success,0
976,1587,399,2026-02-09,NetBanking,Success,0
977,1620,699,2024-03-24,NetBanking,Success,0
978,1985,399,2024-12-26,Card,Success,0
979,2494,399,2025-10-15,Card,Success,0
980,8017,699,2025-03-13,NetBanking,Success,0
981,7774,199,2024-08-14,UPI,Success,0
982,8073,199,2025-09-08,UPI,Success,0
983,2125,399,2025-03-21,UPI,Success,0
984,7825,399,2025-08-16,NetBanking,Success,0
985,7830,199,2024-06-11,Wallet,Success,0
986,1238,699,2024-11-10,NetBanking,Success,0
987,5756,399,2024-03-19,Card,Success,0
988,6436,699,2025-03-25,Card,Success,0
989,9617,199,2024-09-28,Wallet,Success,0
990,864,699,2026-01-18,Card,Success,1
991,9195,199,2024-10-17,UPI,Success,0
992,126,399,2024-09-17,UPI,Success,0
993,3741,399,2025-10-27,Card,Success,1
994,3353,699,2024-04-29,Wallet,Success,1
995,5956,399,2024-12-03,UPI,Success,1
996,9124,199,2026-01-02,UPI,Success,0
997,977,699,2025-01-12,UPI,Failed,0
998,58,399,2026-02-08,Wallet,Success,0
999,1452,699,2025-02-13,NetBanking,Success,0
1000,9230,699,2026-01-24,UPI,Failed,0
1001,880,699,2025-05-20,UPI,Success,0
1002,2753,699,2024-05-11,NetBanking,Success,0
1003,2357,399,2025-03-25,NetBanking,Success,0
1004,2155,399,2024-10-26,Card,Success,0
1005,5347,199,2025-01-13,Card,Success,1
1006,9479,399,2025-01-10,Card,Success,0
1007,1132,699,2025-03-21,NetBanking,Failed,0
1008,9862,199,2025-02-02,NetBanking,Success,0
1009,5412,399,2025-12-15,Card,Success,0
1010,8512,699,2024-07-03,Card,Success,0
1011,7428,699,2025-07-09,Card,Success,0
1012,4957,399,2025-01-09,Card,Success,0
1013,795,399,2024-03-09,UPI,Success,1
1014,7934,699,2024-02-19,UPI,Success,0
1015,8606,199,2025-10-12,Wallet,Success,0
1016,4314,199,2024-07-13,UPI,Success,0
1017,2580,399,2025-09-22,UPI,Success,0
1018,4352,699,2024-12-05,UPI,Success,0
1019,497,399,2026-01-18,Card,Success,0
1020,5731,399,2025-10-24,UPI,Success,0
1021,222,399,2025-08-12,Card,Success,1
1022,384,699,2025-02-18,UPI,Success,0
1023,7710,699,2024-10-31,UPI,Success,0
1024,7217,199,2025-10-08,UPI,Success,0
1025,8650,699,2025-10-22,Wallet,Success,0
1026,3701,199,2024-10-15,Card,Success,0
1027,1940,699,2024-12-27,UPI,Success,0
1028,3232,699,2025-04-24,NetBanking,Success,0
1029,4885,399,2025-05-28,Card,Success,0
1030,7577,399,2024-10-17,Card,Success,0
1031,628,199,2025-02-02,Wallet,Failed,0
1032,4841,699,2024-08-14,Wallet,Success,0
1033,2679,399,2026-01-07,Card,Success,1
1034,6627,699,2025-05-10,NetBanking,Success,0
1035,2420,199,2025-07-28,Wallet,Success,0
1036,1232,199,2025-01-18,UPI,Success,0
1037,2027,399,2025-01-15,Wallet,Success,0
1038,9856,699,2025-10-20,UPI,Success,0
1039,673,199,2024-04-09,UPI,Success,1
1040,9324,699,2024-12-09,Wallet,Success,0
1041,7760,199,2025-09-01,UPI,Success,0
1042,3517,399,2025-11-12,UPI,Failed,0
1043,9529,699,2024-08-25,NetBanking,Success,0
1044,4337,399,2025-08-18,UPI,Success,0
1045,1748,199,2025-07-16,Wallet,Failed,0
1046,1475,199,2025-08-01,Wallet,Success,0
1047,8887,199,2024-03-31,UPI,Success,0
1048,1366,199,2025-09-30,UPI,Success,0
1049,1845,199,2025-03-15,NetBanking,Success,0
1050,6823,399,2024-05-24,Wallet,Success,0
1051,1996,699,2025-02-17,UPI,Success,0
1052,5764,199,2025-03-08,UPI,Success,0
1053,5281,199,2024-04-13,UPI,Success,0
1054,3389,199,2024-10-31,UPI,Success,0
1055,5152,699,2024-10-28,UPI,Success,0
1056,6739,399,2025-10-31,NetBanking,Success,1
1057,5492,399,2025-07-05,NetBanking,Success,0
1058,6671,199,2025-10-04,NetBanking,Success,0
1059,1880,199,2025-06-09,UPI,Success,0
1060,9676,399,2024-11-15,Wallet,Failed,0
1061,9275,399,2025-05-11,Card,Success,0
1062,1851,399,2026-02-05,Wallet,Success,1
1063,8973,199,2024-12-12,NetBanking,Success,0
1064,908,199,2024-08-15,Card,Success,0
1065,1272,199,2024-06-12,Card,Success,0
1066,5178,199,2026-02-05,Card,Success,0
1067,8812,199,2024-04-02,Card,Success,1
1068,4124,699,2025-08-19,UPI,Success,0
1069,9524,399,2024-12-29,Wallet,Success,0
1070,81,699,2025-03-14,Wallet,Success,0
1071,8734,399,2025-04-19,Card,Success,1
1072,4298,399,2024-05-31,Wallet,Success,0
1073,5138,699,2024-07-14,Card,Success,0
1074,2240,699,2024-08-05,Wallet,Success,0
1075,8752,699,2024-09-27,NetBanking,Success,0
1076,3784,199,2025-01-17,UPI,Failed,0
1077,6428,199,2025-05-06,NetBanking,Success,0
1078,8034,699,2024-07-07,Wallet,Failed,1
1079,146,199,2024-11-23,UPI,Success,0
1080,3471,399,2025-03-25,Card,Success,0
1081,2654,399,2024-06-24,NetBanking,Success,0
1082,4051,399,2024-10-18,NetBanking,Success,0
1083,4368,199,2025-02-03,Wallet,Success,0
1084,2572,399,2025-07-19,NetBanking,Success,0
1085,2044,699,2024-05-30,Card,Success,1
1086,1211,399,2025-08-22,Card,Success,0
1087,1671,199,2024-12-11,Card,Success,0
1088,1097,399,2025-05-11,Card,Success,0
1089,685,399,2025-04-16,Wallet,Success,0
1090,2490,699,2024-05-16,UPI,Success,0
1091,6711,399,2025-01-21,UPI,Success,0
1092,695,699,2025-10-28,NetBanking,Success,0
1093,7395,399,2024-12-13,UPI,Success,0
1094,8930,199,2025-10-01,Wallet,Success,0
1095,7496,199,2024-03-26,Card,Success,0
1096,6705,199,2024-04-30,Wallet,Success,0
1097,62,399,2025-06-25,Wallet,Success,0
1098,9456,199,2025-09-18,Wallet,Success,0
1099,7919,399,2024-08-24,Wallet,Failed,0
1100,7206,699,2026-01-08,Card,Success,0
1101,462,399,2024-12-19,Wallet,Failed,0
1102,5466,699,2025-09-20,Card,Success,0
1103,6219,199,2025-01-09,Wallet,Success,1
1104,1739,399,2024-10-31,NetBanking,Failed,0
1105,9593,199,2025-01-20,UPI,Success,0
1106,1288,199,2025-07-03,NetBanking,Success,0
1107,3474,699,2025-06-09,UPI,Success,0
1108,4084,399,2024-12-12,Card,Success,0
