CustomerID,Gender,age,Region,JoinDate,CustomerSegment,TenureMonths,DeviceType,SupportTicketsCount
454,Male,52,North,2022-09-11,Postpaid,41,Feature Phone,4
455,Female,52,West,2024-08-09,Postpaid,18,Android,4
456,Female,30,West,2024-05-05,Prepaid,21,iOS,3
457,Male,35,East,2021-10-21,Prepaid,52,Android,2
458,Female,24,South,2024-02-14,Postpaid,24,Feature Phone,4
459,Female,30,North,2024-09-15,Postpaid,17,iOS,3
460,Female,34,South,2024-05-13,Postpaid,21,iOS,4
461,Male,62,West,2021-05-07,Postpaid,58,Android,3
462,Female,44,West,2022-12-02,Postpaid,38,Feature Phone,1
463,Female,42,West,2022-06-27,Postpaid,44,iOS,1
464,Female,20,East,2025-11-09,Prepaid,3,iOS,1
465,Female,41,West,2025-01-29,Postpaid,12,Feature Phone,0
466,Female,26,West,2022-09-30,Postpaid,40,Feature Phone,0
467,Male,42,East,2023-06-10,Prepaid,32,Android,2
468,Female,22,South,2023-09-26,Prepaid,28,Feature Phone,2
469,Male,63,East,2024-10-06,Prepaid,16,Feature Phone,3
470,Female,50,North,2021-04-16,Prepaid,58,Android,3
471,Female,50,South,2023-01-15,Prepaid,37,iOS,4
472,Female,53,West,2025-05-22,Postpaid,8,Feature Phone,2
473,Female,60,West,2024-06-09,Postpaid,20,iOS,5
474,Male,34,South,2025-01-08,Prepaid,13,Android,5
475,Female,19,North,2021-08-14,Prepaid,54,iOS,1
476,Male,22,West,2022-05-09,Prepaid,45,Android,2
477,Female,34,South,2024-02-24,Prepaid,23,Feature Phone,0
478,Male,29,West,2021-08-13,Prepaid,54,Android,3
479,Female,19,North,2023-08-23,Prepaid,30,Android,0
480,Female,49,East,2022-07-11,Postpaid,43,iOS,0
481,Female,53,West,2025-09-08,Prepaid,5,Android,3
482,Male,49,West,2025-03-14,Prepaid,11,Feature Phone,5
483,Male,62,North,2022-12-03,Prepaid,38,Feature Phone,4
484,Male,34,West,2024-05-05,Prepaid,21,Android,4
485,Female,23,South,2022-06-08,Prepaid,44,iOS,2
486,Female,52,North,2025-03-25,Postpaid,10,Feature Phone,3
487,Male,62,North,2023-08-07,Postpaid,30,iOS,3
488,Male,61,North,2024-02-26,Postpaid,23,iOS,5
489,Female,43,West,2023-01-07,Prepaid,37,iOS,4
490,Female,54,North,2022-02-12,Prepaid,48,Android,5
491,Female,56,North,2025-03-07,Postpaid,11,Feature Phone,0
492,Male,39,South,2023-02-04,Prepaid,36,iOS,5
493,Male,33,East,2022-04-30,Postpaid,46,iOS,2
494,Female,39,South,2024-07-25,Prepaid,18,Android,5
495,Female,46,East,2022-08-11,Postpaid,42,Android,3
496,Male,33,South,2026-02-08,Postpaid,0,iOS,2
497,Female,42,West,2022-07-26,Postpaid,43,iOS,0
498,Female,40,East,2026-01-14,Postpaid,0,iOS,0
499,Male,47,South,2022-05-03,Postpaid,45,iOS,4
500,Male,21,South,2025-05-10,Postpaid,9,iOS,4
501,Male,58,East,2023-10-25,Prepaid,27,iOS,0
502,Male,65,North,2024-02-06,Prepaid,24,Android,4
503,Male,21,North,2023-10-29,Prepaid,27,Android,5
504,Female,46,North,2021-09-05,Postpaid,53,Feature Phone,3
505,Male,39,East,2023-03-15,Prepaid,35,iOS,4
506,Female,38,South,2024-04-02,Prepaid,22,Feature Phone,3
507,Male,39,North,2025-11-14,Prepaid,2,iOS,3
508,Male,62,East,2023-12-29,Prepaid,25,Android,3
509,Male,18,East,2023-10-28,Prepaid,27,Android,1
510,Female,53,West,2025-05-04,Prepaid,9,iOS,4
511,Female,29,West,2021-03-15,Postpaid,59,iOS,3
512,Male,64,East,2023-02-11,Postpaid,36,Android,5
513,Female,63,East,2024-02-16,Postpaid,24,iOS,0
514,Female,31,South,2022-08-20,Prepaid,42,Android,5
515,Female,59,South,2021-02-16,Postpaid,60,Feature Phone,1
516,Male,26,North,2025-06-19,Postpaid,7,Feature Phone,4
517,Female,57,North,2022-04-30,Postpaid,46,Android,4
518,Female,56,South,2021-03-03,Prepaid,60,Android,3
519,Female,40,East,2022-06-27,Prepaid,44,Feature Phone,3
520,Female,40,North,2021-07-13,Postpaid,55,iOS,2
521,Female,24,East,2026-01-19,Postpaid,0,Android,1
522,Female,52,West,2023-12-28,Prepaid,25,Android,1
523,Male,27,East,2026-01-13,Postpaid,0,Feature Phone,5
524,Female,31,South,2023-06-24,Postpaid,32,Android,5
525,Male,41,East,2025-01-18,Prepaid,12,Android,5
526,Male,40,North,2023-07-23,Prepaid,31,Feature Phone,5
527,Female,20,West,2024-09-16,Prepaid,17,iOS,2
528,Male,22,East,2024-12-19,Prepaid,13,Feature Phone,3
529,Female,33,South,2025-01-14,Postpaid,13,Feature Phone,2
530,Female,59,North,2024-07-23,Prepaid,18,iOS,1
531,Male,24,East,2021-11-24,Postpaid,51,Android,1
532,Male,26,South,2024-07-31,Postpaid,18,iOS,5
533,Male,44,South,2022-07-21,Prepaid,43,iOS,4
534,Female,23,East,2023-04-26,Postpaid,34,Android,3
535,Male,32,South,2022-10-23,Prepaid,40,Feature Phone,5
536,Female,21,East,2024-12-28,Postpaid,13,Feature Phone,0
537,Male,23,North,2025-03-31,Prepaid,10,iOS,5
538,Male,42,South,2024-12-20,Postpaid,13,Feature Phone,3
539,Male,26,East,2022-08-16,Postpaid,42,Feature Phone,4
540,Male,22,South,2022-12-06,Postpaid,38,iOS,1
541,Male,38,North,2021-12-15,Prepaid,50,Feature Phone,4
542,Female,24,South,2025-05-01,Postpaid,9,Android,1
543,Male,38,North,2023-11-20,Prepaid,27,iOS,3
544,Male,20,South,2023-06-26,Postpaid,32,Android,4
545,Female,64,North,2022-04-27,Postpaid,46,Feature Phone,1
546,Male,36,East,2022-11-10,Postpaid,39,Feature Phone,0
547,Male,37,East,2021-07-30,Postpaid,55,Android,3
548,Female,61,West,2023-10-23,Postpaid,28,iOS,5
549,Female,62,West,2022-10-24,Prepaid,40,Android,5
550,Male,40,South,2025-03-02,Postpaid,11,Android,2
551,Female,47,North,2022-01-16,Prepaid,49,Android,0
552,Female,60,North,2022-04-02,Prepaid,47,Android,4
553,Female,51,North,2024-11-20,Postpaid,14,Feature Phone,4
554,Male,41,West,2023-06-27,Postpaid,31,iOS,4
555,Female,51,East,2023-02-13,Postpaid,36,Android,5
556,Female,33,West,2024-11-24,Prepaid,14,Android,3
557,Male,41,East,2024-03-28,Postpaid,22,Android,2
558,Male,33,East,2024-12-25,Postpaid,13,iOS,2
559,Female,51,East,2025-06-30,Postpaid,7,Feature Phone,5
560,Male,32,South,2025-08-19,Postpaid,5,Feature Phone,2
561,Male,24,North,2021-03-12,Postpaid,59,iOS,0
562,Female,20,South,2025-04-05,Prepaid,10,Feature Phone,4
563,Female,18,East,2022-03-02,Postpaid,48,Android,0
564,Male,58,North,2021-06-05,Postpaid,57,Feature Phone,4
565,Male,30,South,2023-09-01,Postpaid,29,iOS,0
566,Female,34,North,2025-06-13,Prepaid,8,Feature Phone,1
567,Female,58,South,2024-04-28,Postpaid,21,Android,0
568,Female,58,North,2023-05-01,Prepaid,33,iOS,4
569,Male,38,South,2023-04-19,Prepaid,34,Feature Phone,1
570,Female,29,South,2023-04-20,Prepaid,34,Feature Phone,0
571,Female,60,South,2025-01-16,Prepaid,13,Feature Phone,2
572,Male,51,South,2025-04-08,Prepaid,10,Feature Phone,1
573,Male,39,East,2022-05-16,Prepaid,45,Android,4
574,Male,35,East,2021-04-10,Prepaid,58,Android,4
575,Female,19,North,2023-12-15,Postpaid,26,Feature Phone,1
576,Male,60,West,2023-02-16,Prepaid,36,iOS,0
577,Male,19,South,2023-01-06,Postpaid,37,iOS,2
578,Female,36,North,2025-10-04,Postpaid,4,Feature Phone,2
579,Female,62,South,2024-01-13,Prepaid,25,Feature Phone,3
580,Male,38,South,2024-12-26,Prepaid,13,Feature Phone,3
581,Male,19,South,2024-11-30,Postpaid,14,Android,1
582,Female,26,East,2023-10-03,Postpaid,28,Feature Phone,1
583,Male,23,South,2021-02-21,Prepaid,60,Feature Phone,3
584,Female,20,South,2024-12-16,Prepaid,14,Android,5
585,Male,41,East,2023-08-06,Prepaid,30,iOS,1
586,Female,42,South,2022-02-08,Prepaid,48,Android,0
587,Male,35,North,2025-01-09,Postpaid,13,iOS,1
588,Female,38,West,2024-09-27,Postpaid,16,iOS,5
589,Female,33,North,2024-04-02,Prepaid,22,Feature Phone,2
590,Female,62,North,2021-08-10,Postpaid,54,iOS,4
591,Male,23,East,2022-08-12,Prepaid,42,Android,1
592,Male,65,East,2022-03-24,Prepaid,47,Android,2
593,Male,40,East,2023-08-08,Prepaid,30,iOS,5
594,Male,40,East,2024-06-12,Postpaid,20,iOS,1
595,Female,29,West,2021-10-10,Postpaid,52,iOS,3
596,Female,28,East,2023-06-05,Postpaid,32,Feature Phone,0
597,Female,43,West,2025-12-01,Postpaid,2,iOS,1
598,Female,61,South,2025-08-10,Prepaid,6,Android,4
599,Female,35,West,2025-04-11,Postpaid,10,Feature Phone,5
600,Male,44,East,2022-01-12,Prepaid,49,Feature Phone,5
601,Male,21,West,2025-07-22,Postpaid,6,Android,2
602,Female,49,North,2023-02-25,Prepaid,36,Android,1
603,Female,44,South,2022-11-13,Prepaid,39,Feature Phone,2
604,Male,18,East,2021-09-25,Postpaid,53,Feature Phone,1
605,Male,47,East,2023-12-13,Postpaid,26,Feature Phone,3
606,Female,64,South,2023-04-25,Postpaid,34,Android,4
607,Female,31,North,2025-06-01,Postpaid,8,iOS,2
608,Female,43,North,2022-05-11,Postpaid,45,iOS,4
609,Male,22,East,2021-08-01,Prepaid,55,Android,1
610,Female,29,East,2022-08-01,Prepaid,42,iOS,0
611,Female,32,South,2022-02-10,Prepaid,48,Feature Phone,0
612,Female,38,North,2021-11-18,Postpaid,51,iOS,0
613,Male,37,South,2023-07-07,Prepaid,31,iOS,4
614,Male,50,East,2021-06-26,Prepaid,56,Feature Phone,4
615,Male,60,East,2023-02-20,Prepaid,36,Android,0
616,Female,46,North,2025-09-08,Postpaid,5,Android,0
617,Male,49,East,2021-05-23,Prepaid,57,Android,4
618,Female,62,South,2023-09-11,Postpaid,29,iOS,5
619,Male,21,East,2025-07-02,Postpaid,7,iOS,4
620,Male,32,North,2023-01-22,Prepaid,37,iOS,4
621,Female,62,South,2021-02-23,Prepaid,60,iOS,4
622,Male,24,South,2022-02-03,Postpaid,48,Android,5
623,Male,23,South,2024-11-26,Prepaid,14,iOS,3
624,Female,18,South,2024-11-05,Prepaid,15,Feature Phone,3
625,Female,57,East,2023-12-12,Prepaid,26,Android,1
626,Female,64,North,2021-05-30,Prepaid,57,Android,2
627,Male,40,South,2023-12-24,Prepaid,25,Feature Phone,0
628,Female,48,East,2021-07-18,Prepaid,55,iOS,2
629,Female,19,East,2025-06-17,Postpaid,7,Feature Phone,0
630,Male,56,West,2022-10-18,Postpaid,40,iOS,4
631,Female,32,West,2025-07-11,Prepaid,7,Feature Phone,5
632,Female,20,East,2025-05-17,Prepaid,8,Android,1
633,Male,48,West,2024-11-13,Postpaid,15,Feature Phone,1
634,Female,37,West,2024-12-29,Postpaid,13,Android,5
635,Male,23,North,2025-08-22,Prepaid,5,Feature Phone,1
636,Male,21,South,2023-02-22,Prepaid,36,Android,5
637,Female,27,East,2025-01-13,Prepaid,13,Feature Phone,1
638,Male,59,North,2024-08-27,Prepaid,17,Feature Phone,1
639,Female,44,West,2026-01-03,Postpaid,1,iOS,5
640,Female,19,West,2021-08-30,Postpaid,54,iOS,0
641,Female,31,South,2025-09-27,Prepaid,4,iOS,2
642,Female,32,South,2024-03-28,Postpaid,22,Feature Phone,5
643,Male,20,East,2022-03-21,Prepaid,47,iOS,5
644,Male,23,South,2023-02-23,Postpaid,36,iOS,5
645,Female,44,West,2022-12-29,Prepaid,37,iOS,5
646,Female,23,West,2023-03-27,Prepaid,35,iOS,4
647,Male,27,West,2024-12-06,Prepaid,14,Android,0
648,Male,21,South,2023-10-31,Prepaid,27,iOS,0
649,Male,55,South,2021-09-10,Prepaid,53,iOS,1
650,Female,29,West,2024-04-24,Prepaid,21,iOS,3
651,Male,65,West,2024-07-28,Postpaid,18,Android,0
652,Male,61,East,2021-05-13,Postpaid,57,iOS,1
653,Female,40,West,2022-10-19,Postpaid,40,Android,5
654,Male,57,East,2025-04-30,Prepaid,9,Android,1
655,Female,25,East,2023-08-12,Prepaid,30,iOS,0
656,Male,28,North,2025-04-14,Postpaid,10,Android,4
657,Male,53,West,2022-01-28,Prepaid,49,Feature Phone,0
658,Male,54,West,2024-08-07,Prepaid,18,Android,1
659,Female,25,West,2022-06-19,Postpaid,44,Android,4
660,Male,30,South,2022-01-31,Prepaid,49,iOS,0
661,Female,56,East,2024-04-17,Postpaid,22,Feature Phone,3
662,Female,26,South,2023-04-24,Postpaid,34,Android,3
663,Female,19,West,2022-07-20,Postpaid,43,iOS,1
664,Male,56,North,2023-01-03,Prepaid,37,iOS,4
665,Female,49,South,2024-03-24,Postpaid,22,Android,2
666,Female,61,North,2023-12-02,Postpaid,26,Feature Phone,2
667,Female,21,North,2024-12-11,Prepaid,14,Feature Phone,2
668,Female,55,North,2023-10-06,Postpaid,28,Feature Phone,0
669,Female,25,North,2023-03-09,Prepaid,35,Android,4
670,Female,49,West,2024-05-25,Postpaid,20,iOS,3
671,Male,54,West,2024-10-01,Prepaid,16,Android,2
672,Female,35,North,2024-10-18,Prepaid,16,iOS,5
673,Female,57,West,2025-06-29,Prepaid,7,Android,4
674,Female,52,North,2025-05-01,Prepaid,9,Feature Phone,4
675,Female,61,West,2022-11-08,Postpaid,39,Feature Phone,2
676,Female,22,North,2025-04-26,Postpaid,9,iOS,3
677,Male,28,North,2022-03-24,Prepaid,47,iOS,4
678,Male,32,South,2025-12-11,Prepaid,2,iOS,1
679,Male,34,East,2022-05-07,Postpaid,45,Android,1
680,Male,25,North,2025-04-19,Prepaid,9,iOS,4
681,Male,40,West,2023-05-30,Prepaid,32,Feature Phone,1
682,Female,30,East,2025-03-13,Postpaid,11,Android,1
683,Female,49,North,2022-06-28,Prepaid,44,iOS,5
684,Male,37,East,2023-09-07,Prepaid,29,Feature Phone,5
685,Female,19,North,2026-01-30,Prepaid,0,Feature Phone,5
686,Male,35,North,2025-08-16,Postpaid,5,iOS,4
687,Female,55,East,2025-02-23,Prepaid,11,Android,3
688,Female,23,South,2022-08-08,Postpaid,42,iOS,5
689,Male,59,South,2022-06-05,Prepaid,44,iOS,3
690,Female,42,South,2024-11-30,Prepaid,14,iOS,0
691,Female,63,South,2025-04-06,Postpaid,10,Feature Phone,2
692,Female,39,East,2021-12-12,Prepaid,50,Feature Phone,2
693,Female,18,North,2021-03-30,Prepaid,59,Android,3
694,Female,58,West,2024-12-20,Postpaid,13,Android,4
695,Female,36,North,2021-06-16,Postpaid,56,Feature Phone,0
696,Male,59,East,2021-05-22,Prepaid,57,Feature Phone,1
697,Male,42,South,2023-09-02,Postpaid,29,iOS,3
698,Female,23,North,2021-02-17,Prepaid,60,iOS,0
699,Female,43,East,2023-08-26,Postpaid,29,iOS,0
700,Female,41,West,2024-05-24,Postpaid,20,iOS,2
701,Male,19,West,2023-07-02,Postpaid,31,iOS,2
702,Female,61,South,2024-08-07,Postpaid,18,Feature Phone,4
703,Male,20,West,2021-09-17,Postpaid,53,iOS,5
704,Female,30,East,2022-11-04,Postpaid,39,iOS,5
705,Female,64,North,2023-03-23,Postpaid,35,Android,1
706,Male,57,North,2024-05-20,Prepaid,21,iOS,1
707,Female,33,East,2021-08-10,Postpaid,54,Feature Phone,2
708,Female,45,East,2023-02-16,Prepaid,36,iOS,4
709,Female,47,West,2023-07-28,Postpaid,30,Android,2
710,Male,42,East,2022-09-28,Postpaid,41,Feature Phone,3
711,Female,23,East,2023-11-29,Postpaid,26,Feature Phone,0
712,Female,49,North,2023-06-06,Postpaid,32,iOS,2
713,Male,48,North,2023-06-20,Postpaid,32,Feature Phone,4
714,Male,49,North,2021-06-21,Postpaid,56,Android,0
715,Male,23,South,2022-03-03,Prepaid,48,Android,2
716,Female,63,East,2021-05-15,Postpaid,57,Android,3
717,Male,18,North,2022-01-24,Prepaid,49,iOS,4
718,Female,65,West,2026-01-15,Prepaid,0,Android,0
719,Male,20,South,2025-05-30,Prepaid,8,Android,2
720,Female,39,East,2021-12-25,Prepaid,50,Feature Phone,2
721,Male,40,East,2024-07-28,Postpaid,18,Android,4
722,Female,41,North,2023-03-26,Prepaid,35,Android,2
723,Male,31,East,2022-02-07,Prepaid,48,Feature Phone,2
724,Male,52,South,2022-11-25,Postpaid,39,Feature Phone,5
725,Female,54,North,2025-05-02,Prepaid,9,iOS,2
726,Male,42,East,2022-03-27,Postpaid,47,iOS,4
727,Female,51,South,2022-08-18,Postpaid,42,iOS,5
728,Male,31,West,2024-04-04,Postpaid,22,Android,2
729,Male,22,South,2022-09-15,Postpaid,41,Feature Phone,0
730,Male,54,South,2021-02-14,Prepaid,60,Feature Phone,5
731,Male,64,East,2023-04-29,Postpaid,33,Android,1
732,Female,24,North,2025-09-30,Postpaid,4,Android,5
733,Male,20,East,2024-03-24,Postpaid,22,Feature Phone,4
734,Male,50,West,2021-12-28,Postpaid,50,iOS,2
735,Female,38,South,2022-02-27,Prepaid,48,Feature Phone,2
736,Male,50,East,2021-09-07,Postpaid,53,Feature Phone,5
737,Female,19,South,2022-03-27,Postpaid,47,iOS,0
738,Female,36,West,2022-03-07,Postpaid,47,Android,3
739,Male,52,South,2025-04-21,Prepaid,9,Feature Phone,4
740,Female,50,East,2022-10-27,Prepaid,40,iOS,4
741,Male,49,South,2022-09-04,Prepaid,41,Feature Phone,4
742,Male,28,North,2024-08-09,Postpaid,18,Feature Phone,3
743,Male,44,North,2021-04-18,Prepaid,58,Feature Phone,2
744,Male,55,North,2022-11-19,Prepaid,39,Feature Phone,4
745,Male,63,West,2023-05-23,Postpaid,33,iOS,3
746,Female,22,North,2022-11-27,Postpaid,39,iOS,2
747,Female,47,East,2025-12-05,Prepaid,2,Android,5
748,Female,51,North,2022-04-24,Postpaid,46,Android,0
749,Male,20,East,2025-09-02,Postpaid,5,Android,4
750,Male,56,West,2025-01-05,Postpaid,13,iOS,5
751,Male,64,North,2025-02-11,Prepaid,12,Feature Phone,5
752,Male,35,South,2022-08-15,Prepaid,42,Android,2
753,Female,49,East,2024-12-27,Prepaid,13,Feature Phone,2
754,Male,32,South,2023-11-13,Prepaid,27,Feature Phone,1
755,Male,30,South,2022-11-11,Postpaid,39,iOS,0
756,Male,27,South,2025-10-07,Prepaid,4,Android,5
757,Female,36,South,2024-04-24,Prepaid,21,Feature Phone,3
758,Female,35,North,2022-05-23,Prepaid,45,Feature Phone,0
759,Male,46,North,2023-03-30,Prepaid,34,Feature Phone,0
760,Male,27,South,2025-04-07,Postpaid,10,iOS,3
761,Male,20,East,2025-04-22,Postpaid,9,iOS,1
762,Female,49,East,2021-03-16,Postpaid,59,Android,2
763,Female,37,West,2023-10-07,Prepaid,28,Feature Phone,2
764,Male,30,East,2025-04-09,Postpaid,10,Feature Phone,5
765,Male,65,South,2021-10-22,Prepaid,52,Feature Phone,1
766,Female,43,West,2025-07-31,Postpaid,6,iOS,3
767,Female,48,South,2024-12-12,Postpaid,14,Feature Phone,4
768,Female,60,North,2024-04-26,Prepaid,21,Feature Phone,3
769,Female,45,West,2022-09-08,Prepaid,41,Feature Phone,3
770,Male,58,West,2023-09-03,Postpaid,29,Feature Phone,1
771,Male,22,North,2024-11-29,Prepaid,14,Android,5
772,Female,45,South,2025-02-25,Prepaid,11,Feature Phone,2
773,Female,55,East,2025-06-17,Prepaid,7,Android,0
774,Male,44,East,2021-12-10,Postpaid,50,iOS,2
775,Male,47,West,2025-01-28,Prepaid,12,Feature Phone,5
776,Male,46,South,2023-05-15,Prepaid,33,Feature Phone,5
777,Male,55,North,2022-10-21,Postpaid,40,Feature Phone,1
778,Female,48,North,2024-07-07,Postpaid,19,iOS,2
779,Male,27,South,2023-12-05,Prepaid,26,Android,0
780,Male,39,South,2024-12-13,Prepaid,14,Android,1
781,Male,22,East,2023-06-02,Postpaid,32,Feature Phone,1
782,Female,41,East,2023-11-15,Postpaid,27,Feature Phone,5
783,Male,30,West,2025-08-18,Postpaid,5,iOS,5
784,Male,44,West,2021-07-16,Postpaid,55,iOS,4
785,Male,31,South,2021-08-17,Prepaid,54,Feature Phone,0
786,Male,64,West,2025-02-15,Prepaid,12,iOS,1
787,Female,20,South,2022-04-21,Prepaid,46,Android,4
788,Male,59,West,2023-03-24,Postpaid,35,Feature Phone,2
789,Male,30,South,2024-01-30,Postpaid,24,Feature Phone,4
790,Male,41,West,2021-11-13,Postpaid,51,Feature Phone,5
791,Female,28,West,2021-02-20,Postpaid,60,Android,4
792,Male,20,North,2021-08-24,Prepaid,54,iOS,0
793,Male,36,West,2025-11-20,Postpaid,2,iOS,1
794,Male,52,West,2025-04-02,Postpaid,10,Feature Phone,0
795,Male,36,West,2023-06-14,Prepaid,32,Android,4
796,Female,44,East,2025-09-29,Prepaid,4,iOS,0
797,Male,48,North,2021-03-25,Prepaid,59,iOS,2
798,Male,53,South,2025-11-28,Prepaid,2,iOS,4
799,Male,24,West,2021-12-31,Postpaid,50,iOS,2
800,Female,59,West,2021-10-13,Prepaid,52,Feature Phone,4
801,Male,64,South,2022-07-05,Postpaid,43,Feature Phone,5
802,Male,21,North,2022-05-03,Postpaid,45,iOS,2
803,Male,61,South,2024-01-23,Postpaid,24,iOS,5
804,Female,37,North,2021-10-31,Prepaid,52,iOS,2
805,Female,65,South,2024-04-15,Prepaid,22,Android,5
806,Female,51,North,2025-01-06,Prepaid,13,Feature Phone,4
807,Female,60,North,2022-08-14,Postpaid,42,iOS,3
808,Female,31,East,2024-11-18,Prepaid,14,Feature Phone,4
809,Male,30,East,2024-01-01,Postpaid,25,Feature Phone,1
810,Female,36,East,2021-11-14,Postpaid,51,Feature Phone,1
811,Female,32,East,2024-01-31,Prepaid,24,iOS,0
812,Male,50,South,2023-01-03,Postpaid,37,iOS,1
813,Male,28,North,2026-01-18,Postpaid,0,iOS,0
814,Female,63,East,2022-04-15,Postpaid,46,Android,4
815,Male,33,West,2022-03-27,Postpaid,47,Android,5
816,Female,51,South,2024-07-07,Prepaid,19,iOS,1
817,Female,39,East,2023-03-17,Prepaid,35,Feature Phone,2
818,Female,63,South,2025-05-31,Postpaid,8,iOS,5
819,Female,35,South,2023-11-23,Prepaid,27,iOS,1
820,Male,40,East,2025-10-17,Prepaid,3,iOS,2
821,Female,22,East,2021-06-22,Prepaid,56,iOS,4
822,Female,54,West,2024-12-19,Postpaid,13,Android,2
823,Male,35,West,2021-08-24,Prepaid,54,Feature Phone,3
824,Male,21,West,2022-12-23,Prepaid,38,Feature Phone,5
825,Male,33,East,2024-02-12,Prepaid,24,Feature Phone,3
826,Male,39,East,2025-11-26,Postpaid,2,Android,4
827,Female,39,East,2024-11-20,Postpaid,14,Android,5
828,Female,47,North,2022-08-23,Postpaid,42,iOS,3
829,Male,23,South,2022-11-05,Prepaid,39,Feature Phone,5
830,Male,55,South,2024-02-24,Prepaid,23,Android,2
831,Female,54,North,2022-03-13,Postpaid,47,iOS,0
832,Male,29,East,2025-05-22,Prepaid,8,Android,2
833,Female,48,South,2023-12-10,Prepaid,26,iOS,5
834,Female,26,South,2023-03-12,Prepaid,35,Feature Phone,2
835,Male,42,North,2024-07-30,Prepaid,18,iOS,0
836,Female,34,West,2024-10-30,Postpaid,15,iOS,4
837,Male,46,East,2021-09-11,Postpaid,53,Feature Phone,1
838,Male,44,North,2022-08-27,Postpaid,42,Android,5
839,Male,39,West,2023-10-21,Prepaid,28,Feature Phone,0
840,Male,53,South,2023-12-31,Prepaid,25,Android,3
841,Female,32,South,2021-08-07,Postpaid,54,iOS,3
842,Female,24,South,2022-11-27,Prepaid,39,Feature Phone,1
843,Male,65,North,2024-06-11,Postpaid,20,Feature Phone,5
844,Female,53,West,2023-03-16,Prepaid,35,iOS,2
845,Female,40,East,2023-05-15,Postpaid,33,Android,5
846,Female,25,West,2024-02-05,Postpaid,24,iOS,4
847,Female,50,South,2023-02-09,Postpaid,36,iOS,5
848,Female,64,West,2024-04-20,Prepaid,22,iOS,1
849,Female,30,North,2022-01-08,Prepaid,49,iOS,3
850,Male,32,East,2022-09-01,Postpaid,41,iOS,4
851,Female,22,South,2024-06-10,Postpaid,20,Feature Phone,4
852,Female,63,North,2023-10-15,Prepaid,28,iOS,4
853,Female,52,West,2024-01-09,Prepaid,25,iOS,5
854,Male,61,West,2025-08-17,Postpaid,5,Feature Phone,5
855,Male,46,West,2021-10-29,Postpaid,52,Android,3
856,Female,45,East,2021-10-05,Postpaid,52,Android,2
857,Female,29,North,2025-05-28,Prepaid,8,iOS,3
858,Male,23,East,2023-07-06,Prepaid,31,Android,2
859,Female,29,South,2021-12-03,Prepaid,51,Android,3
860,Female,60,West,2025-10-22,Prepaid,3,Android,1
861,Male,59,North,2025-12-11,Prepaid,2,iOS,5
862,Male,60,South,2022-02-17,Prepaid,48,Android,3
863,Male,53,North,2025-09-26,Prepaid,4,Feature Phone,1
864,Male,35,North,2024-08-02,Postpaid,18,Feature Phone,1
865,Male,43,South,2025-06-27,Postpaid,7,Feature Phone,3
866,Female,62,South,2021-03-12,Postpaid,59,Feature Phone,0
867,Female,29,North,2024-12-12,Prepaid,14,Feature Phone,0
868,Female,22,West,2022-03-29,Postpaid,47,Feature Phone,4
869,Male,24,North,2024-12-09,Postpaid,14,Android,1
870,Male,23,North,2021-07-02,Prepaid,56,Android,1
871,Female,48,South,2024-03-13,Prepaid,23,iOS,5
872,Male,46,South,2023-05-02,Postpaid,33,Feature Phone,0
873,Male,49,South,2021-04-29,Postpaid,58,Android,2
874,Female,38,East,2022-07-29,Postpaid,43,Android,2
